,price
20149,1750000.0
1715,920000.0
8994,235000.0
7614,950000.0
8676,540000.0
6436,424000.0
14619,430000.0
5828,282510.0
12961,276000.0
10935,240000.0
15653,1300000.0
7351,560000.0
12696,219000.0
13825,575000.0
1250,284000.0
6929,205000.0
12654,460000.0
6531,1190000.0
14184,275000.0
15110,390000.0
8991,779000.0
14195,470000.0
4861,337000.0
2303,995000.0
6908,394950.0
13022,257000.0
10037,601450.0
8910,750000.0
8581,280000.0
20235,420000.0
19191,300000.0
8250,880000.0
1257,316000.0
6680,428040.0
8930,650000.0
10887,1600000.0
18273,410000.0
13106,217500.0
2822,315000.0
14103,417000.0
1973,380000.0
20597,773000.0
267,365000.0
16404,626000.0
7545,455000.0
2770,700000.0
16952,495000.0
2329,562000.0
14657,375000.0
14446,395000.0
20599,549995.0
9467,357000.0
7991,440000.0
15255,546000.0
20103,660000.0
318,740000.0
1536,451101.0
1471,1250000.0
13408,910000.0
11011,480000.0
1369,1400000.0
740,405300.0
10282,338150.0
1188,350000.0
20482,770000.0
890,342000.0
11025,525000.0
18861,465000.0
7383,460000.0
3487,512500.0
6044,175000.0
10522,435000.0
12636,931000.0
1233,345000.0
10830,1380000.0
20693,274800.0
16258,620000.0
15948,220000.0
11935,450000.0
9871,550000.0
10387,699950.0
13274,364500.0
1291,780000.0
19056,715000.0
12339,363500.0
11201,1190000.0
13485,449250.0
14421,380000.0
7862,484000.0
20660,667000.0
12917,535000.0
562,439000.0
1031,275000.0
5765,306000.0
18372,1410000.0
13915,510000.0
19804,355000.0
7058,585000.0
4377,412000.0
10611,1570000.0
13218,1030000.0
6976,650000.0
18065,475000.0
19572,461500.0
18814,269950.0
5712,677000.0
7640,616000.0
1249,748000.0
18855,410000.0
19582,280000.0
2218,860000.0
14947,409950.0
18066,275000.0
18797,1450000.0
17138,590000.0
17643,383000.0
17595,343500.0
17718,409500.0
11339,303000.0
13756,310000.0
16426,335000.0
18958,400000.0
6334,1340000.0
4549,530000.0
14054,443000.0
7044,375000.0
9328,657500.0
12194,435000.0
18703,875000.0
2354,200000.0
11147,3200000.0
13771,862500.0
17561,627000.0
5327,260000.0
1434,521000.0
9877,594950.0
264,210000.0
8324,265000.0
18967,689000.0
15648,218000.0
13248,360500.0
18423,290000.0
14420,234999.0
6347,303000.0
8584,309000.0
3378,749950.0
15303,700000.0
12198,442000.0
8620,275000.0
1437,495000.0
16623,564450.0
7960,915000.0
12503,310000.0
4692,1150000.0
7441,450000.0
6255,417500.0
20852,249000.0
8594,875000.0
19138,679950.0
10687,245000.0
65,975000.0
14603,194000.0
16988,833000.0
18815,300000.0
6185,565000.0
16136,433000.0
2865,299950.0
15672,234000.0
12010,755000.0
5113,1120000.0
4408,259950.0
6025,545000.0
9883,310000.0
20188,409000.0
6890,445000.0
7512,585000.0
1421,652100.0
12870,451000.0
20198,765000.0
18844,440000.0
8000,480000.0
7102,315000.0
4349,1240000.0
1660,264000.0
73,349000.0
1843,577000.0
770,737500.0
17681,380000.0
1285,647500.0
13475,372000.0
19094,450000.0
10502,305000.0
1941,275000.0
19726,395000.0
17378,455000.0
10952,477500.0
8265,442500.0
3397,548500.0
11378,900000.0
9679,755000.0
5064,600000.0
20444,345000.0
4027,300000.0
18314,365000.0
17686,445000.0
11697,290000.0
5897,590300.0
16183,209950.0
3963,346500.0
3937,1060000.0
11237,407000.0
10774,399950.0
1110,510000.0
4414,1200000.0
18929,640000.0
13451,480000.0
19944,1510000.0
10739,536000.0
3146,660000.0
1377,715000.0
18028,179950.0
7507,329000.0
144,921500.0
6192,455000.0
9990,830000.0
3514,225000.0
18455,350000.0
7272,290000.0
6071,390000.0
14335,1060000.0
16430,445000.0
19461,399000.0
14838,223000.0
15984,950000.0
1830,485000.0
9691,262000.0
4181,366000.0
11398,365000.0
9411,309950.0
11540,600000.0
5957,560000.0
11567,839900.0
13018,652000.0
13431,374000.0
1055,385000.0
10604,770000.0
594,425000.0
11105,457500.0
1525,1150000.0
10402,445500.0
5824,450000.0
5154,386591.0
10597,535000.0
11509,429950.0
17944,413450.0
17720,940000.0
11644,401000.0
761,460000.0
7824,303000.0
16341,320000.0
13464,485000.0
6999,428900.0
81,355000.0
7042,700000.0
10154,715000.0
8724,359999.0
958,484950.0
8664,720000.0
6609,675000.0
6026,271950.0
11225,395000.0
7238,1610000.0
11418,206990.0
16679,629950.0
3954,470000.0
4403,690000.0
16315,813500.0
18796,500000.0
4511,540000.0
1666,544500.0
6857,237950.0
5353,578888.0
4587,196900.0
17229,550000.0
16618,752000.0
12787,279000.0
15119,237000.0
17807,675000.0
12434,132500.0
3724,408000.0
1264,530000.0
4867,475000.0
13644,468000.0
7255,465000.0
14587,283748.0
10742,465000.0
15055,1830000.0
4374,466000.0
9464,305000.0
4087,619500.0
8464,550000.0
14058,415000.0
1897,780000.0
13459,235500.0
7416,299900.0
18351,1160000.0
19698,310000.0
13734,280000.0
16912,363000.0
2529,420000.0
17947,1120000.0
8104,456000.0
6922,445000.0
8907,305000.0
660,799000.0
16722,735000.0
8744,222000.0
1118,350000.0
1287,825000.0
6204,725000.0
14963,400000.0
7358,775000.0
2316,1020000.0
1417,650000.0
17671,415000.0
7,229500.0
11988,235000.0
994,315000.0
20023,530000.0
4292,415000.0
10608,1560000.0
18863,445000.0
2409,285000.0
296,725000.0
1864,608250.0
16015,310000.0
12214,329000.0
12284,425000.0
15027,370000.0
11248,420000.0
1145,545000.0
5789,620000.0
19770,335000.0
16098,470000.0
13010,565000.0
11729,744000.0
11379,289950.0
11500,354000.0
3612,1910000.0
16670,280000.0
18842,399950.0
10786,420000.0
10027,808000.0
14028,499950.0
9855,383150.0
20735,288000.0
12084,185000.0
14449,450000.0
15518,300000.0
8381,399950.0
10375,1040000.0
477,669950.0
11885,737000.0
10666,449000.0
4190,435000.0
18956,328000.0
13152,610000.0
14703,289950.0
11131,607000.0
19037,425000.0
20024,396000.0
658,1150000.0
2723,162000.0
1793,207000.0
19068,645000.0
11290,510000.0
5430,558000.0
13738,689888.0
493,1490000.0
4253,325000.0
16097,335000.0
1463,337000.0
17744,451000.0
15926,815000.0
4008,245000.0
2287,550000.0
19798,391000.0
13670,295000.0
9157,505000.0
444,705000.0
8630,273000.0
672,410000.0
14891,655275.0
15448,475000.0
15581,180000.0
5740,204995.0
1494,343000.0
19242,472000.0
5261,352500.0
20073,790000.0
3751,975000.0
11063,228900.0
756,400000.0
13477,386500.0
13683,290000.0
10945,500000.0
19815,1290000.0
17822,217000.0
16432,975000.0
1374,914600.0
17966,768000.0
9696,362362.0
17789,718500.0
6572,890000.0
537,725000.0
8904,1100000.0
15482,775000.0
6144,384000.0
646,655000.0
18234,380000.0
18025,710000.0
2186,560000.0
3109,374950.0
19955,451300.0
20386,636230.0
18918,556000.0
18584,374500.0
9624,290000.0
10631,300000.0
1884,429800.0
16102,635000.0
14954,334000.0
20151,357500.0
3030,1510000.0
2102,700000.0
15613,610000.0
15559,324450.0
7145,360000.0
3891,245000.0
13632,600000.0
1995,715000.0
19614,785000.0
5403,487000.0
19842,719950.0
5292,736000.0
8051,1300000.0
8090,300000.0
12293,130000.0
4925,800000.0
12862,340000.0
20630,834950.0
11141,283000.0
9422,306000.0
2978,222000.0
3573,157340.0
13655,380000.0
13717,599000.0
20121,499160.0
1115,298900.0
11277,320000.0
3466,328000.0
5145,367500.0
10644,710000.0
20432,820875.0
15427,819000.0
11519,1440000.0
14193,390000.0
7388,345000.0
16174,685000.0
12259,850000.0
10436,825000.0
8232,475000.0
12367,320000.0
2538,395000.0
13616,260000.0
5383,365000.0
17298,334200.0
7624,500000.0
9027,598000.0
7025,693000.0
18387,455000.0
799,175000.0
15337,286000.0
427,578000.0
20186,479000.0
11438,240000.0
17785,455000.0
11668,216300.0
17156,425000.0
15196,751000.0
20031,600000.0
7634,475000.0
3131,580000.0
14842,450000.0
232,410000.0
3037,780000.0
9891,1360000.0
15940,157500.0
16253,561600.0
13092,896000.0
14248,308500.0
7423,566000.0
18679,355000.0
12017,560000.0
18729,225000.0
20494,272167.0
20422,487000.0
5369,362000.0
17075,920000.0
18215,919950.0
19233,310000.0
17243,550000.0
3157,315000.0
6884,1740000.0
7342,410000.0
18267,350000.0
15529,655000.0
7902,416000.0
9329,331950.0
6739,415000.0
18175,330000.0
10051,353950.0
17802,1070000.0
4412,585000.0
2314,235000.0
18582,359000.0
2018,491000.0
7412,864000.0
10879,379900.0
12354,225000.0
12302,1150000.0
11965,395000.0
18463,550000.0
19264,804995.0
11178,310000.0
9450,725000.0
3424,480000.0
15132,342500.0
10328,1070000.0
11743,200000.0
9617,359999.0
10801,280000.0
20645,344000.0
4080,750000.0
4962,436000.0
14728,1400000.0
17109,211000.0
8209,336500.0
797,226000.0
5467,500000.0
1883,345000.0
10781,165000.0
17115,1360000.0
2372,1280000.0
8011,620000.0
1198,170000.0
19219,665000.0
14197,220000.0
6167,1440000.0
4094,235000.0
12157,648000.0
480,725000.0
7126,1070000.0
18983,377500.0
16852,179000.0
8261,224000.0
6939,358000.0
12035,650000.0
1331,606000.0
17501,455000.0
3305,1100000.0
4355,450000.0
3104,511718.0
16321,425000.0
18657,249900.0
12403,930000.0
10501,392500.0
1420,400000.0
5205,250000.0
16815,335000.0
1234,2260000.0
13619,450000.0
1709,975000.0
9255,435000.0
430,641000.0
19936,375000.0
11518,374900.0
2328,525000.0
227,500000.0
10646,450000.0
577,515000.0
4233,2050000.0
684,325000.0
6818,780000.0
7750,460000.0
5220,425000.0
3785,675000.0
15378,728000.0
5794,252000.0
8953,500000.0
8751,285000.0
8988,1080000.0
11765,676000.0
13540,279900.0
6973,355000.0
4182,978000.0
8494,265000.0
19631,333000.0
6037,480000.0
6431,659000.0
17916,465000.0
13948,580050.0
2758,521000.0
17917,335000.0
1654,830000.0
1292,274500.0
7855,170000.0
19395,245000.0
591,533600.0
20381,400950.0
18985,1060000.0
5137,279000.0
15194,593567.0
14337,450000.0
13892,620000.0
17335,291750.0
14358,220000.0
18843,185000.0
14768,518000.0
5697,489000.0
18744,519000.0
4979,169000.0
4888,740000.0
15802,175000.0
17993,192000.0
2847,474000.0
8370,402000.0
11904,385000.0
11866,823000.0
18640,1550000.0
18301,268000.0
4635,375000.0
3540,430000.0
5876,540000.0
2383,1220000.0
20038,440000.0
5977,2400000.0
1160,510000.0
5955,650000.0
8967,265000.0
13576,455000.0
14732,745000.0
17146,845000.0
2768,599950.0
2634,340000.0
1573,495000.0
19475,388500.0
3951,462600.0
11947,604000.0
16569,385000.0
14067,1230000.0
19524,1310000.0
1329,234000.0
18282,325000.0
3916,350000.0
3772,635000.0
5484,265000.0
6081,248000.0
12792,429000.0
1050,675000.0
10078,294950.0
623,430000.0
8009,220000.0
18107,199990.0
9531,164950.0
20800,534950.0
9292,511000.0
16584,465000.0
3080,442000.0
1501,602500.0
4995,329000.0
9781,219000.0
12691,555000.0
11050,250000.0
19180,610360.0
18460,550000.0
15413,200500.0
7770,408000.0
2532,530000.0
13728,473600.0
15942,469500.0
1100,225000.0
10323,350000.0
15871,630000.0
14395,353000.0
14816,605000.0
14664,412000.0
14263,967500.0
4722,815000.0
6112,400000.0
4238,864500.0
7978,212000.0
6435,525000.0
13730,245000.0
15628,512500.0
7032,506000.0
13911,285000.0
11570,3000000.0
14884,424900.0
1472,819000.0
13005,432000.0
18992,580000.0
14787,340000.0
16344,265000.0
849,414900.0
12203,265000.0
19232,350000.0
12699,525000.0
19621,324950.0
20906,1010000.0
2210,342000.0
19018,535000.0
3202,380000.0
15167,343000.0
14040,430000.0
19845,425000.0
10515,600000.0
1284,567500.0
8606,259950.0
3593,672000.0
20171,325000.0
11732,231000.0
13546,340000.0
15066,565000.0
3271,726000.0
4717,259950.0
10286,950000.0
1004,395000.0
16718,339000.0
13266,1160000.0
17142,217000.0
8457,733000.0
6034,411100.0
17158,498000.0
6212,647500.0
16696,506500.0
13961,234950.0
3542,535000.0
18036,797500.0
253,693000.0
16185,237100.0
20818,942990.0
9340,265000.0
2142,670000.0
6092,580000.0
6403,326000.0
7632,380000.0
1728,212000.0
9274,599000.0
1671,469000.0
14265,490000.0
11152,950000.0
14734,935000.0
9695,235000.0
1971,235000.0
18265,239000.0
13322,375000.0
18569,1000000.0
7807,710000.0
694,250000.0
5729,336000.0
18200,520000.0
18682,316000.0
11844,365000.0
17880,295000.0
11752,438000.0
20466,270000.0
2284,469000.0
17009,616000.0
17457,304950.0
3094,845000.0
15492,1280000.0
7364,481500.0
2114,311750.0
16202,800000.0
2273,230000.0
12960,696500.0
3244,356000.0
17128,755000.0
6182,473000.0
5041,450000.0
4817,699000.0
13084,200000.0
3563,286000.0
12818,466200.0
11898,870000.0
19177,358990.0
6176,258000.0
9954,329000.0
13430,607500.0
6312,442500.0
9988,355000.0
12229,379950.0
13626,493000.0
656,188000.0
10383,287000.0
6684,435000.0
10969,651500.0
18664,650000.0
13535,625000.0
17303,306000.0
11114,319000.0
3231,542000.0
18473,665000.0
2484,965000.0
7205,259900.0
5967,287000.0
17971,325000.0
952,379000.0
9361,555000.0
11313,705000.0
5664,652450.0
15464,765000.0
7028,767500.0
18596,231750.0
3409,436000.0
4775,525000.0
9910,2700000.0
18881,499000.0
18101,215000.0
11846,495000.0
12288,345500.0
1461,264000.0
9024,340000.0
18579,695000.0
7953,250000.0
13505,3400000.0
14585,939000.0
12443,840000.0
11269,790000.0
5152,335000.0
1146,343000.0
1937,507000.0
17226,427000.0
18785,610000.0
18654,208500.0
14709,515000.0
5914,863500.0
456,290900.0
12264,258500.0
5397,1690000.0
14759,699000.0
3858,1390000.0
96,199000.0
3130,1900000.0
8015,306500.0
6780,292000.0
6618,470101.0
2627,535000.0
3773,405000.0
10559,525888.0
2239,283000.0
3663,532000.0
14254,270000.0
15256,699950.0
5138,195000.0
15465,509000.0
2389,543000.0
12498,360000.0
17710,276500.0
14564,430000.0
10583,675000.0
3082,637250.0
14558,260000.0
12319,344500.0
10899,370000.0
5591,657000.0
18302,675000.0
1663,620000.0
2901,659500.0
4099,199500.0
4268,685000.0
18953,257000.0
15350,435000.0
17530,449000.0
8127,212000.0
6883,499950.0
16235,350000.0
10906,312000.0
14516,270000.0
16893,465000.0
2397,640000.0
8899,350000.0
4184,926300.0
17806,650000.0
2576,687000.0
2373,332000.0
16778,715000.0
6633,685000.0
17168,665000.0
20819,440000.0
15973,885000.0
17336,227000.0
9473,275000.0
13375,515000.0
20695,418500.0
5640,572500.0
9001,571500.0
9287,240000.0
2515,355000.0
16764,209950.0
4262,675000.0
15566,450000.0
13520,599950.0
415,1300000.0
16783,800000.0
5013,768500.0
13690,1100000.0
5778,925000.0
7188,237000.0
19469,639888.0
3695,675000.0
710,347500.0
17126,356000.0
4503,690000.0
11897,215000.0
9441,455000.0
17775,492000.0
13478,348000.0
1495,307500.0
12837,580000.0
17322,219000.0
6249,362000.0
9433,514950.0
13143,515000.0
4091,260000.0
16951,445000.0
2888,669500.0
4928,542000.0
16331,264500.0
1523,1380000.0
15348,840000.0
18251,300000.0
7249,397000.0
5206,497000.0
1241,325000.0
1406,140000.0
3319,1230000.0
11136,849000.0
16242,459500.0
916,1320000.0
527,910000.0
15250,750000.0
12877,715000.0
11325,648000.0
15831,230000.0
20564,729950.0
2819,209000.0
12983,294000.0
20390,425000.0
13394,1150000.0
19885,475000.0
6264,245000.0
16709,350000.0
3012,395000.0
18075,570000.0
15962,253000.0
9678,517500.0
16366,353000.0
11766,389000.0
6107,372000.0
774,1220000.0
12567,635000.0
1631,340000.0
18978,451000.0
14985,250000.0
11791,1300000.0
15165,371000.0
8661,368000.0
2750,441500.0
12932,331292.0
20257,336000.0
19560,204000.0
15030,482500.0
15418,680000.0
19347,605000.0
10124,250000.0
9183,265000.0
598,210000.0
4562,393000.0
13595,535610.0
4001,420250.0
4659,224000.0
10097,577000.0
11175,380000.0
14023,462370.0
4684,475000.0
13845,280000.0
16301,337000.0
6217,595000.0
8663,700000.0
17986,526000.0
19697,439000.0
5080,307000.0
18676,475000.0
5790,352500.0
14101,796000.0
18583,390000.0
1446,230000.0
16614,560000.0
14100,719000.0
12103,209977.0
14120,246000.0
19643,870515.0
7309,860000.0
7034,654000.0
6000,215000.0
15154,345000.0
2837,296000.0
13268,275000.0
3757,408500.0
3218,845000.0
18840,850000.0
3520,350000.0
6594,340000.0
5947,450000.0
17220,523000.0
2588,830000.0
4695,285000.0
14183,177000.0
14020,729000.0
5241,638500.0
9950,601000.0
14491,169950.0
14374,521000.0
18119,1120000.0
8643,230950.0
6806,390000.0
20406,556000.0
9044,550000.0
18965,279900.0
15174,613000.0
10415,410000.0
2464,330000.0
17194,539000.0
16795,425500.0
18896,529950.0
4483,435000.0
15863,305000.0
9180,525000.0
13574,202950.0
13055,570000.0
13960,234000.0
18867,565000.0
18396,629000.0
7234,765000.0
4608,937500.0
10731,219000.0
12825,964000.0
500,308000.0
19790,345000.0
11526,271920.0
20492,725000.0
1046,208000.0
6327,450000.0
9193,264000.0
17409,399900.0
13589,661000.0
13781,185000.0
12646,712000.0
14577,925000.0
13587,389000.0
3139,935000.0
13954,667750.0
13102,334500.0
12350,361550.0
17195,590000.0
777,385200.0
15981,585000.0
20063,345000.0
15746,645000.0
4019,489200.0
9386,638000.0
9553,472500.0
15018,1100000.0
13120,1000000.0
12315,518000.0
10496,232000.0
15460,436000.0
11815,525000.0
6083,670000.0
9305,323800.0
2982,975000.0
16602,231000.0
18558,350000.0
11960,670000.0
5890,686000.0
15375,315000.0
15005,365000.0
9187,1280000.0
10474,1580000.0
9156,155000.0
6005,672000.0
565,640000.0
4118,183000.0
5899,310000.0
19720,343000.0
840,642450.0
3888,310000.0
9834,445000.0
15278,426000.0
7641,1820000.0
16125,300000.0
8655,894000.0
2666,416000.0
18388,475000.0
9341,535000.0
4092,300000.0
10630,324000.0
765,675000.0
1440,1220000.0
12930,759000.0
16007,199988.0
3872,550000.0
15878,750000.0
19193,418395.0
11000,666000.0
4865,735000.0
15862,341950.0
2620,570000.0
19926,256950.0
13820,777000.0
19447,399950.0
6709,280000.0
10220,198000.0
3026,781000.0
15837,1200000.0
4102,912000.0
1298,450000.0
19498,205000.0
6338,252750.0
2022,310000.0
17885,621000.0
16763,2230000.0
7372,507200.0
9385,400000.0
2685,223000.0
18448,250000.0
71,571000.0
10603,400000.0
7785,902000.0
1025,528000.0
17840,330000.0
9404,485000.0
8650,522000.0
14885,551100.0
13694,750000.0
19749,625000.0
16868,650000.0
9537,393000.0
9636,632750.0
3499,219000.0
2496,565000.0
20067,395000.0
12362,899000.0
2422,545000.0
18089,335000.0
11886,668750.0
2732,576000.0
80,360000.0
4217,580000.0
4242,425000.0
3811,405000.0
19104,629800.0
8148,520000.0
19083,950968.0
1359,245000.0
11768,382500.0
9840,716528.0
17934,387500.0
2162,600000.0
879,234000.0
1578,561750.0
7573,342450.0
1509,539950.0
18253,675000.0
19628,298000.0
18067,1150000.0
4112,730000.0
15211,715000.0
1845,210000.0
7838,333000.0
4568,280000.0
6963,615000.0
11096,1130000.0
11993,575000.0
20175,555000.0
14014,470000.0
5279,725000.0
14982,665000.0
15339,395000.0
9434,875000.0
3614,598600.0
2108,605000.0
10778,770000.0
7773,454000.0
14840,190000.0
6032,408000.0
5323,354000.0
17952,382000.0
18875,349900.0
4183,525000.0
11883,345000.0
19682,659950.0
15146,375000.0
636,495000.0
8983,400000.0
3219,401500.0
14170,290000.0
6282,305000.0
14866,547500.0
20901,467000.0
1193,438000.0
45,210490.0
15917,440000.0
976,325000.0
14432,335000.0
6786,795000.0
11015,1710000.0
2963,740000.0
5563,375000.0
12589,998500.0
9776,290000.0
11153,677500.0
4515,599900.0
9581,575000.0
19245,545000.0
1975,297000.0
5121,682000.0
16961,368500.0
14855,464500.0
19427,388000.0
20814,480000.0
6889,713400.0
17097,505000.0
18817,545000.0
17694,637000.0
7616,713500.0
12865,435000.0
17478,220000.0
10239,783200.0
1751,367500.0
15875,595000.0
12378,787500.0
432,205000.0
5167,335000.0
7600,231200.0
1832,1050000.0
9632,835000.0
13250,490000.0
10264,220000.0
37,240000.0
8768,581000.0
11322,208417.0
6203,245000.0
3988,825000.0
14805,492000.0
713,605000.0
559,619000.0
18317,254999.0
14831,734500.0
2335,350000.0
11236,425000.0
8831,320000.0
17746,330000.0
9073,344900.0
12325,765000.0
8759,439000.0
17565,373000.0
20200,461000.0
10437,436000.0
18261,1500000.0
14650,352500.0
8330,751000.0
7432,394000.0
19640,767450.0
8431,380000.0
18885,147000.0
3747,330000.0
1597,342000.0
16461,357000.0
4490,441500.0
19831,319900.0
18206,519000.0
9372,260000.0
16539,350000.0
6007,292000.0
17937,625000.0
4302,400000.0
3006,750000.0
13883,850000.0
8282,316000.0
17086,625000.0
1690,535000.0
625,545000.0
7523,325000.0
5830,750000.0
1741,300000.0
17187,300000.0
11895,352500.0
15120,235000.0
2829,275436.0
15329,183000.0
15846,400000.0
11746,418000.0
11843,489950.0
18856,257000.0
14834,325000.0
10447,442500.0
14691,435000.0
7939,2190000.0
8027,474900.0
3413,1010000.0
15260,517000.0
11219,625000.0
14624,351000.0
906,299995.0
9228,408000.0
18825,480000.0
760,500000.0
3118,658600.0
986,475000.0
12690,980000.0
14194,265000.0
13802,475000.0
11968,237000.0
11400,400000.0
17472,275000.0
15496,579000.0
10245,959900.0
295,315000.0
11727,450000.0
1785,339000.0
4382,245000.0
2258,255000.0
5318,289000.0
5854,781000.0
16375,350500.0
9476,845000.0
18304,396450.0
14366,345000.0
14548,352000.0
9904,313950.0
5733,387000.0
5769,465000.0
8741,1350000.0
13967,212625.0
15827,139000.0
7986,292000.0
18286,385000.0
3574,1240000.0
12923,375000.0
7407,1110000.0
15263,320000.0
16761,189950.0
7313,395000.0
2648,370000.0
2586,285750.0
8903,470000.0
6576,275000.0
3160,476500.0
11009,443000.0
3182,400000.0
12741,710000.0
2377,550000.0
4803,335000.0
16546,233000.0
5692,350000.0
13561,315000.0
20111,699999.0
5392,536000.0
9116,375500.0
10615,395000.0
9371,449000.0
19950,320000.0
14934,195000.0
16056,455000.0
15742,300000.0
15227,447000.0
13542,399950.0
8978,510000.0
17136,990000.0
9291,698000.0
10538,245000.0
16947,570000.0
5372,245000.0
1879,390000.0
1613,165050.0
5829,230000.0
12220,1850000.0
19408,571000.0
12202,900000.0
2015,688000.0
14556,628000.0
19982,674000.0
5756,490000.0
603,325000.0
5329,602000.0
9753,139500.0
17291,255000.0
16821,330000.0
7012,175000.0
10824,230000.0
243,481000.0
13275,322500.0
11566,395000.0
8298,400000.0
6802,475000.0
10829,600000.0
11793,540000.0
19716,394000.0
20070,1080000.0
4830,453000.0
13496,549000.0
5344,340000.0
5202,359950.0
17559,435000.0
19293,829995.0
17023,1650000.0
16727,379770.0
1186,349000.0
3960,282000.0
3873,276000.0
179,470000.0
12131,325000.0
17448,199000.0
18764,535000.0
10370,345000.0
4793,599000.0
7436,189900.0
12669,525000.0
5958,354000.0
1800,247500.0
14110,657000.0
9449,202000.0
20119,378000.0
6038,280000.0
16031,968000.0
8221,360000.0
20173,329950.0
2801,420000.0
20093,479950.0
12036,649000.0
2922,763776.0
18568,257500.0
7741,606000.0
8469,309950.0
19363,887250.0
1245,550000.0
17831,1730000.0
4537,420000.0
4053,329500.0
5931,510500.0
3239,700000.0
108,470000.0
15197,295000.0
14044,410000.0
18162,568500.0
12892,350500.0
17704,445000.0
5844,650000.0
15546,329950.0
4394,370000.0
5873,450000.0
19303,1560000.0
15551,1390000.0
14126,395000.0
17193,345000.0
4348,575000.0
15729,600000.0
11359,206000.0
14681,415000.0
11813,310000.0
18013,270000.0
13864,830000.0
5150,365500.0
17511,828000.0
11527,104950.0
12994,265000.0
12346,690000.0
15270,400000.0
973,245000.0
20050,352499.0
4299,381000.0
3653,795000.0
5872,657500.0
4838,1170000.0
7598,580135.0
7377,265000.0
3036,485000.0
13902,600000.0
3088,505000.0
14692,1050000.0
7195,597000.0
9267,220000.0
19146,523950.0
7464,340000.0
2825,230000.0
12657,650000.0
6330,121800.0
10,468000.0
15423,325000.0
5868,320000.0
8855,315000.0
1426,483000.0
18847,299500.0
18601,395000.0
18747,410000.0
4814,519000.0
15162,1850000.0
18687,850000.0
15667,1290000.0
10585,875000.0
2784,1250000.0
19992,625000.0
13336,350000.0
8515,1100000.0
1344,542000.0
19296,342500.0
372,560000.0
909,565000.0
3399,205000.0
496,1100000.0
16563,180000.0
17792,551000.0
17398,615000.0
5302,425000.0
11402,510000.0
1244,255000.0
4365,554000.0
17451,326995.0
1195,645000.0
2990,870000.0
4953,754300.0
1423,640000.0
12058,770000.0
256,525000.0
8205,264950.0
16272,482000.0
8480,380000.0
6287,775000.0
17932,562000.0
12387,433200.0
15383,431500.0
16793,725000.0
20710,353000.0
12927,418000.0
19154,545000.0
1232,445000.0
13552,681000.0
12139,417000.0
10867,255000.0
7522,365000.0
9304,290000.0
11430,249900.0
15127,455000.0
7880,650000.0
18765,229950.0
5130,485000.0
5912,775000.0
8459,540000.0
3923,246700.0
6127,440000.0
13423,360000.0
11884,741000.0
12252,705000.0
7819,526000.0
6507,269950.0
20369,288000.0
18288,550000.0
12781,459950.0
14670,509900.0
1379,2540000.0
7689,305000.0
3688,830000.0
20831,670000.0
4759,650000.0
4512,423000.0
12090,760250.0
13198,460000.0
3790,304000.0
8812,255000.0
5799,495000.0
652,865000.0
20178,499000.0
18605,654000.0
7872,567000.0
19027,340000.0
11562,325000.0
5328,377000.0
7219,460000.0
18575,925000.0
11742,667000.0
11162,490000.0
12899,1100000.0
6152,386000.0
10708,344950.0
13973,248000.0
20421,315000.0
17883,403500.0
14457,396000.0
15657,700000.0
14784,192000.0
20905,610685.0
16123,500000.0
12947,235000.0
2916,160000.0
16088,225000.0
1506,294000.0
13555,295000.0
10588,525000.0
2130,775000.0
13024,330000.0
1648,300000.0
4890,250000.0
730,850000.0
6766,365000.0
15824,1200000.0
20690,608000.0
8201,453000.0
19859,441000.0
20572,559000.0
9937,465000.0
5221,654000.0
18385,365000.0
2709,709000.0
16906,293000.0
5902,325000.0
13714,820000.0
19538,775000.0
15409,345000.0
1543,512000.0
17341,360000.0
3126,575000.0
1156,630000.0
16971,415000.0
5985,560000.0
32,535000.0
7187,550000.0
19014,267800.0
18675,272500.0
18345,556000.0
9779,309000.0
9176,860000.0
15829,580000.0
6300,450000.0
1610,285000.0
939,532500.0
15498,571000.0
4023,360000.0
16047,283000.0
8749,350000.0
745,405000.0
4083,725000.0
19415,485000.0
5582,415000.0
2877,313500.0
4701,930000.0
9933,196700.0
17776,655000.0
2651,172000.0
18280,850000.0
11635,1060000.0
5646,775000.0
11194,306500.0
1821,915000.0
19052,340000.0
7413,385000.0
9522,600000.0
18914,719521.0
7146,183500.0
957,399000.0
2110,760000.0
12170,300000.0
5108,368500.0
13316,364000.0
7631,369000.0
20464,915000.0
19034,280000.0
20139,452000.0
7923,107000.0
17942,223000.0
11661,450000.0
10960,530000.0
8847,825000.0
18957,187500.0
14542,330000.0
12111,1030000.0
12639,531000.0
14972,195500.0
10391,440000.0
2960,311000.0
4640,689000.0
2399,195000.0
7310,270000.0
7251,499100.0
5487,241400.0
19559,515000.0
18221,355000.0
17420,969950.0
11665,595000.0
9597,749500.0
17397,311000.0
2625,278500.0
16381,397000.0
10779,256000.0
9657,124500.0
11340,330000.0
3148,456500.0
7024,485000.0
16050,252500.0
2873,392000.0
13090,265000.0
8297,775000.0
16349,437500.0
14439,392500.0
20626,641000.0
76,480000.0
13793,775000.0
16105,283000.0
6524,1040000.0
13023,485000.0
19952,380000.0
6651,509500.0
4947,690700.0
14400,710000.0
10452,318000.0
9967,925000.0
15538,1250000.0
93,700000.0
5166,554000.0
19803,375000.0
2731,515000.0
7171,1390000.0
6791,424500.0
13549,515000.0
