,price
15022,200000.0
21215,452000.0
19086,570000.0
19103,353000.0
337,791500.0
7928,535000.0
19709,1380000.0
11238,635000.0
6237,1050000.0
7516,239000.0
5169,290256.0
8389,460000.0
10625,995000.0
10570,730000.0
89,335000.0
10393,965000.0
8730,305100.0
8602,645000.0
1857,685000.0
7919,279950.0
20969,300000.0
4399,235000.0
10710,500000.0
1632,415000.0
3622,436500.0
21189,590000.0
6817,1430000.0
8833,580000.0
1089,837700.0
11184,209000.0
1118,552500.0
8617,425000.0
19395,620000.0
10048,510000.0
9740,780000.0
7402,340000.0
15116,725126.0
5172,630000.0
16487,335000.0
19604,850000.0
1249,276900.0
13738,464000.0
1499,206135.0
5403,294700.0
2499,560000.0
12975,231500.0
8121,447000.0
1934,335000.0
20623,560000.0
9889,963990.0
8665,396675.0
12529,550000.0
20614,255900.0
14169,205000.0
7156,482500.0
16099,507000.0
11835,494500.0
11716,995000.0
2134,1740000.0
3593,350000.0
8817,275000.0
15495,269500.0
16700,85000.0
17774,390000.0
20926,375000.0
11596,835000.0
19668,2210000.0
8205,453000.0
17123,1780000.0
10597,375000.0
2970,435000.0
16590,250000.0
4354,660000.0
19139,650000.0
10930,475000.0
1942,1720000.0
13558,682000.0
9421,355000.0
15017,735000.0
8681,404000.0
2402,655000.0
11009,315000.0
4852,147500.0
9825,575000.0
3667,590000.0
14384,700000.0
3538,690000.0
3642,267000.0
3640,600000.0
20244,338800.0
4001,395000.0
17738,799000.0
225,390000.0
12851,319950.0
3639,712500.0
20875,460000.0
597,595000.0
12195,687500.0
11234,300000.0
12807,598780.0
13264,384200.0
15999,1190000.0
19441,342000.0
515,300000.0
8476,343000.0
10699,335000.0
13010,182700.0
10075,475000.0
11067,774000.0
6074,600000.0
12113,479000.0
7683,415000.0
14726,712000.0
6488,405000.0
10973,730000.0
10848,250000.0
10566,759950.0
3250,439000.0
5265,620000.0
15250,675000.0
2274,288350.0
5223,835000.0
10011,200000.0
8745,1180000.0
6541,530000.0
19010,400000.0
17215,299000.0
481,328500.0
4428,396000.0
60,650000.0
5548,569000.0
7081,240000.0
15376,524950.0
4198,654000.0
4129,523000.0
5358,307000.0
17667,825000.0
355,375000.0
19822,379900.0
5114,310000.0
16642,324900.0
8220,722800.0
17081,1480000.0
14044,365000.0
5751,235000.0
10541,370000.0
6590,715000.0
1694,440000.0
21035,397500.0
4964,330000.0
11381,213400.0
2988,765000.0
908,435000.0
3660,1290000.0
19352,299000.0
15060,759000.0
8144,635000.0
9675,1140000.0
21166,279950.0
12889,374950.0
15690,322000.0
2689,349950.0
15061,690000.0
1456,672500.0
14968,585000.0
685,802541.0
16734,418000.0
12981,749000.0
19800,962000.0
10971,178000.0
10769,711600.0
6757,780000.0
7587,395000.0
5728,550000.0
20084,307000.0
855,370500.0
15409,279000.0
8638,929950.0
202,470000.0
13517,229999.0
20101,424950.0
14965,724950.0
8246,267500.0
9935,563500.0
12086,218000.0
3062,490000.0
16110,1930000.0
20780,272000.0
5296,350000.0
928,390000.0
17765,900000.0
18214,250000.0
4360,318000.0
18349,622500.0
2442,3280000.0
1510,413000.0
11934,469500.0
2355,305000.0
13668,295000.0
5334,350000.0
4333,622000.0
7836,550000.0
8844,560000.0
16980,350000.0
12641,450000.0
1127,272000.0
15227,1150000.0
12127,471000.0
7099,284000.0
2633,257500.0
9505,380000.0
13254,1800000.0
17681,250000.0
16869,264950.0
12021,1260000.0
14664,168500.0
15872,500000.0
17234,650000.0
3635,200000.0
7023,415000.0
13889,539500.0
5774,265000.0
15287,314000.0
16749,829000.0
16994,370000.0
2122,800000.0
6358,582500.0
15029,267000.0
16953,465000.0
6120,589950.0
14535,260000.0
17814,623000.0
14253,400000.0
8171,275000.0
16115,780500.0
2809,963990.0
6522,565000.0
15343,476000.0
19018,720000.0
9232,480000.0
16881,315000.0
2165,306000.0
10863,475000.0
13935,790000.0
3374,144975.0
16711,280000.0
6774,292000.0
20641,379900.0
6312,250000.0
11943,850000.0
14810,379950.0
9996,950000.0
10062,499000.0
1260,530000.0
14929,510000.0
18100,645000.0
18080,315000.0
6936,565000.0
3483,195000.0
13932,975000.0
9060,565000.0
13184,658500.0
3768,220000.0
1331,430000.0
12965,787500.0
14525,415000.0
5325,285000.0
12157,400000.0
21041,989990.0
13024,435000.0
17593,407193.0
3361,418000.0
16124,450000.0
6262,273000.0
5714,555000.0
17815,477000.0
10038,439000.0
18066,380000.0
3610,464000.0
17456,1560000.0
3849,1080000.0
15581,383900.0
6501,941000.0
9822,670000.0
1594,327500.0
10829,265000.0
15874,899950.0
6561,280000.0
10687,705000.0
14240,615000.0
12962,248500.0
2334,328000.0
12713,485000.0
8998,350000.0
5713,1100000.0
4770,275000.0
9893,290000.0
10337,1200000.0
6133,425000.0
8915,449000.0
3780,440000.0
13579,230000.0
12270,481015.0
14777,713414.0
5549,735000.0
9815,306000.0
8441,525000.0
12950,250000.0
4506,535000.0
20441,950000.0
7070,1650000.0
3629,406500.0
9543,788000.0
14309,480000.0
17494,1220000.0
12995,270000.0
12232,650000.0
13321,529950.0
15196,336600.0
16691,763000.0
2864,425000.0
5385,575000.0
4326,330000.0
17338,335000.0
19680,349500.0
10999,850000.0
15873,865000.0
15414,319000.0
1306,375000.0
6537,557500.0
13345,690000.0
15021,229000.0
18550,260000.0
281,170000.0
8930,725000.0
11559,400000.0
2171,270000.0
6441,550000.0
4508,312000.0
19126,266490.0
7834,323000.0
2655,840000.0
8632,312000.0
15018,537000.0
7051,647000.0
4779,745000.0
7451,1300000.0
18958,560000.0
17023,269950.0
16036,399000.0
11203,1230000.0
21293,669000.0
12578,677915.0
7753,174000.0
3119,765000.0
5907,415000.0
18379,325000.0
8925,399950.0
9325,245500.0
9020,349950.0
19556,373000.0
18596,299500.0
11816,330000.0
18758,322500.0
8904,370000.0
8805,350000.0
14944,790100.0
5355,445000.0
13405,1140000.0
6459,1290000.0
14052,550120.0
17057,469000.0
2713,326500.0
20438,482500.0
263,425000.0
15549,750000.0
20914,490000.0
11337,490000.0
21114,486940.0
2876,249000.0
7805,280000.0
11891,280500.0
13779,191000.0
15788,449000.0
18924,90000.0
16321,1350000.0
10013,455000.0
1811,450000.0
12636,2540000.0
16178,290000.0
19684,425000.0
12325,749950.0
16259,185000.0
12260,432500.0
15774,572000.0
20959,888990.0
7571,1700000.0
19793,932990.0
2354,618000.0
20671,386380.0
10652,452500.0
18961,579000.0
17143,280000.0
20013,555000.0
6750,277000.0
6252,668000.0
15986,325000.0
3066,365000.0
16639,245000.0
11973,437000.0
6637,639500.0
104,290000.0
14383,725000.0
6702,455000.0
6302,751750.0
21456,402000.0
9639,359950.0
6768,480000.0
9637,430000.0
7535,1050000.0
12235,225000.0
18819,310000.0
16856,725000.0
7926,2900000.0
2353,1190000.0
12846,430000.0
5800,535000.0
19327,465000.0
5101,422500.0
6929,390000.0
14142,538250.0
3618,218450.0
21236,272000.0
19175,935000.0
4858,325000.0
18181,605000.0
7666,765000.0
58,951000.0
6667,215000.0
8180,665000.0
18554,365650.0
17662,500000.0
9009,580000.0
7416,935100.0
11052,314500.0
13666,431000.0
17111,224400.0
12659,410000.0
7918,537000.0
14778,245000.0
17679,295000.0
6643,750000.0
390,345000.0
18370,319000.0
16091,587000.0
15144,1950000.0
18597,460000.0
4195,875000.0
6202,792000.0
5350,766950.0
4367,499950.0
7762,855000.0
21230,499990.0
7708,250000.0
20716,603000.0
20870,457000.0
9957,280000.0
2722,390000.0
11327,442500.0
3142,580000.0
7347,279900.0
3253,1210000.0
19345,608000.0
4588,851000.0
15475,680000.0
12135,305000.0
5087,823000.0
4013,760750.0
6499,250800.0
9172,698000.0
12060,605000.0
12151,310000.0
17621,230000.0
15765,259500.0
11431,630000.0
16715,1360000.0
3947,550000.0
482,849950.0
6899,465000.0
6264,530000.0
19116,163000.0
9293,560000.0
17855,335000.0
11294,402300.0
6023,575000.0
6098,320000.0
8212,688000.0
18249,475000.0
14960,217000.0
11899,900000.0
2391,449950.0
13759,289000.0
15459,619850.0
10850,213950.0
3815,475000.0
18241,330000.0
4734,233500.0
7079,289000.0
18111,292000.0
19444,279950.0
10611,925000.0
16172,475000.0
3,604000.0
2108,490000.0
7544,300000.0
8684,557800.0
11775,1280000.0
16442,470000.0
18140,725000.0
20680,554000.0
11605,275000.0
15446,405000.0
13077,452000.0
20146,370228.0
5208,368000.0
18280,518000.0
11834,289000.0
4192,581000.0
20938,492000.0
10740,200000.0
4056,465000.0
3336,265000.0
9716,669000.0
12585,313999.0
43,685000.0
20616,580000.0
9457,600000.0
4116,661000.0
17550,600000.0
823,287500.0
15464,330000.0
12352,1120000.0
8685,571000.0
5676,725000.0
8416,245000.0
15602,797000.0
16564,249000.0
21144,415000.0
6148,610000.0
14653,460000.0
7185,260000.0
9319,334950.0
12709,325000.0
3480,568000.0
9681,260750.0
6353,670000.0
13998,450000.0
47,785000.0
21411,436952.0
12806,235000.0
14114,868500.0
8379,408000.0
16923,240000.0
19806,388000.0
12480,475000.0
14471,415000.0
15239,684680.0
9431,546940.0
18911,640000.0
12077,257000.0
11441,354000.0
9362,215000.0
13603,384205.0
20463,290000.0
8953,750000.0
2706,610000.0
12883,312000.0
19795,949990.0
12212,265500.0
11177,591000.0
5716,289950.0
10686,420000.0
20429,366750.0
13367,348000.0
20279,3200000.0
2410,810000.0
20369,342000.0
8618,665000.0
9473,165000.0
4671,758000.0
19369,133400.0
19627,650000.0
10096,255000.0
732,403000.0
848,512000.0
2831,450000.0
7782,245000.0
1892,1580000.0
8050,550000.0
19646,405000.0
15292,358000.0
10472,405000.0
1789,686000.0
18987,385000.0
20759,660000.0
17673,479000.0
3121,524000.0
12475,585000.0
18331,280000.0
11024,494950.0
15080,485000.0
12343,305000.0
4077,905000.0
4969,825000.0
665,331000.0
11236,575000.0
21026,255000.0
9572,165000.0
18166,542500.0
8252,329000.0
8232,220000.0
13710,440000.0
10853,310000.0
17007,173250.0
7936,280000.0
12364,357000.0
14752,390000.0
2215,564500.0
17484,710000.0
6159,382000.0
13446,611000.0
18396,630000.0
16960,580000.0
17040,314000.0
4270,858000.0
20547,1240000.0
11647,530000.0
1486,514000.0
4305,535000.0
12142,700000.0
17259,305000.0
19829,484950.0
15836,205000.0
11743,250000.0
17953,525000.0
3712,360000.0
4724,248500.0
2615,210000.0
2417,580000.0
14061,562100.0
18832,265000.0
7343,775000.0
12069,597000.0
17475,339900.0
12328,190000.0
20162,551000.0
14721,299000.0
472,1200000.0
7580,548000.0
9722,255000.0
18371,390000.0
9559,300000.0
21220,288790.0
3647,335000.0
7931,545000.0
21482,610000.0
6741,432000.0
16046,270000.0
16737,208000.0
17008,414050.0
2199,585000.0
20729,478000.0
689,396000.0
1203,525000.0
10892,110700.0
2974,430000.0
18900,185000.0
16804,607500.0
15225,340000.0
17168,240000.0
443,350000.0
10704,392000.0
20045,700000.0
15615,292000.0
16667,430000.0
10030,330000.0
2728,649000.0
14466,349990.0
7726,340000.0
7476,359000.0
21181,477000.0
4105,198500.0
7000,225000.0
4880,250000.0
21509,1450000.0
5270,288000.0
16640,355500.0
19610,880000.0
324,232000.0
12057,404500.0
11980,738000.0
5224,760000.0
19112,791000.0
1473,515000.0
3354,490000.0
19049,495000.0
3028,565000.0
17650,315000.0
14704,424000.0
19454,305000.0
13552,635000.0
13318,435010.0
18570,530000.0
16924,240000.0
16848,1200000.0
2804,401000.0
6846,195000.0
7164,436500.0
302,576000.0
21593,400000.0
20650,914154.0
17739,160000.0
11465,497000.0
10958,868000.0
21419,494995.0
937,253000.0
19177,328000.0
12490,705000.0
13814,339100.0
20859,639983.0
15380,635000.0
2073,1200000.0
1771,305000.0
13544,311000.0
15432,290000.0
13752,216000.0
1007,540000.0
1945,930000.0
17686,364900.0
16233,255000.0
642,595000.0
3130,990000.0
4294,1190000.0
18776,1700000.0
17797,206000.0
1194,357000.0
8829,1410000.0
11742,391000.0
607,443500.0
20471,920000.0
11913,559500.0
18606,559950.0
14210,517500.0
6284,550000.0
14033,240000.0
10463,290000.0
16687,637000.0
15474,560000.0
8646,760000.0
21542,747450.0
17476,275000.0
16223,216500.0
5512,309000.0
10979,349000.0
882,720000.0
3464,535000.0
17917,552000.0
6553,410000.0
13209,243800.0
1390,325000.0
11168,750000.0
15213,603000.0
7540,165000.0
18803,555000.0
15906,239000.0
7901,329000.0
760,565000.0
16391,330000.0
18862,232603.0
10764,998000.0
8702,348000.0
463,359500.0
12419,595000.0
3453,508500.0
11819,400000.0
5220,299000.0
19252,495000.0
3760,367777.0
20801,415000.0
14151,368000.0
14487,171500.0
8406,1110000.0
13708,339995.0
13810,540000.0
1184,235000.0
9023,225000.0
14263,428000.0
9082,883000.0
1283,270000.0
7044,225000.0
12282,345000.0
4365,1150000.0
16836,465000.0
9441,300000.0
9781,216500.0
42,861990.0
12964,525000.0
5440,270000.0
20405,920000.0
19173,345600.0
11758,1850000.0
19549,323000.0
6423,330000.0
2115,339900.0
1159,1750000.0
6282,275000.0
10033,585000.0
15532,295000.0
19585,235000.0
19142,435500.0
17052,132825.0
10831,590000.0
1398,292000.0
7379,450000.0
8988,790000.0
2683,312000.0
19123,276000.0
2820,459950.0
8798,1050000.0
18275,405000.0
10309,365000.0
16060,1220000.0
91,1100000.0
15204,645000.0
36,550000.0
8911,214000.0
8129,1510000.0
12945,690500.0
4702,333000.0
4570,319000.0
13783,220000.0
729,985000.0
2292,260000.0
21498,1870000.0
16656,775000.0
13610,820000.0
13372,740000.0
17802,600000.0
4370,221000.0
5013,702500.0
14887,455000.0
11116,460000.0
15572,625000.0
9033,505500.0
10816,653750.0
6269,485000.0
6650,442500.0
3005,524000.0
20051,633000.0
20494,560000.0
2081,800000.0
9864,332500.0
5410,798000.0
8474,330000.0
9841,890000.0
6210,335000.0
8454,140000.0
10750,379750.0
4359,1140000.0
3718,775000.0
5914,235000.0
6476,442500.0
20145,995000.0
5395,375000.0
3407,390000.0
7757,407450.0
14532,557500.0
7107,304700.0
18685,788000.0
20985,782900.0
1938,240000.0
2307,993000.0
4622,1160000.0
3171,410000.0
13805,549000.0
4455,390000.0
8468,563000.0
672,664000.0
16120,323000.0
13873,575000.0
5474,111300.0
17693,633000.0
5612,2400000.0
12991,490000.0
4582,363750.0
14268,622500.0
11671,500000.0
18307,243950.0
13617,390500.0
13788,320000.0
12946,245560.0
18,189000.0
11726,700000.0
21434,749950.0
4078,382450.0
7411,339950.0
6110,704111.0
6830,1000000.0
17597,337000.0
15438,254500.0
13741,358000.0
15345,287000.0
11690,250000.0
13982,190000.0
12467,800000.0
668,290000.0
5552,465425.0
5892,234900.0
18155,791000.0
1371,830000.0
15231,1400000.0
18908,1190000.0
1979,562500.0
5673,575000.0
21033,549950.0
9610,390000.0
15455,335000.0
17527,768000.0
14103,675000.0
3841,615000.0
17128,1300000.0
9912,775000.0
1485,884744.0
12742,429000.0
20756,563500.0
221,279950.0
18230,464000.0
12305,518000.0
19939,570000.0
1450,352500.0
21435,239950.0
13626,469900.0
14644,320000.0
9814,372000.0
1807,415000.0
4804,567000.0
12275,1650000.0
10580,373000.0
20439,820000.0
13574,260000.0
5187,650000.0
20006,459000.0
4327,480000.0
7829,299950.0
11841,500000.0
15319,497500.0
18304,579950.0
16556,340000.0
4558,477000.0
1229,360000.0
5418,665000.0
18876,391265.0
921,255000.0
18974,370000.0
18453,83000.0
20787,536000.0
6942,319990.0
1908,400000.0
10814,458000.0
12098,222000.0
4162,628000.0
10627,400000.0
5970,509007.0
4621,419000.0
398,378750.0
3339,626000.0
8860,843500.0
15516,575000.0
4750,405000.0
1068,505000.0
20958,950000.0
13604,180000.0
2543,465000.0
871,469950.0
8327,358000.0
4098,269950.0
4422,1340000.0
6070,237000.0
13550,715000.0
12979,467100.0
21243,440000.0
15971,447000.0
18117,475000.0
14732,446000.0
7116,519900.0
6514,760000.0
10644,304500.0
4759,310000.0
16370,250000.0
141,527700.0
10432,400000.0
6299,430000.0
9900,400000.0
14655,935000.0
18346,337000.0
14543,350000.0
2146,670950.0
5211,250000.0
5483,985000.0
1500,300000.0
3928,239000.0
1424,350000.0
2863,450000.0
286,467000.0
13179,470000.0
8935,235000.0
13017,320000.0
3959,502000.0
530,270500.0
4574,640000.0
5120,540000.0
16529,293000.0
14270,105000.0
12939,440000.0
2472,858000.0
15643,475000.0
5546,600000.0
11765,260000.0
19227,435000.0
5791,699950.0
19633,1260000.0
14699,998000.0
4479,702000.0
11263,514000.0
10142,985000.0
11328,1080000.0
4922,369000.0
6529,775000.0
14155,275000.0
7249,659500.0
11631,491000.0
20932,605000.0
2497,195000.0
17949,437000.0
14881,251000.0
3527,495800.0
10068,965000.0
20827,925000.0
3051,716000.0
8096,163250.0
8478,945000.0
18035,314000.0
12886,315000.0
11432,340000.0
4948,278000.0
8760,235000.0
1772,210000.0
12701,460000.0
2962,999000.0
13722,1020000.0
492,232000.0
18146,262500.0
7871,205000.0
10146,900000.0
17426,337000.0
11915,1130000.0
15142,169000.0
4106,350000.0
5665,689000.0
3505,535000.0
15100,299000.0
5772,225000.0
14793,410000.0
5408,215000.0
12977,545000.0
1000,270000.0
13648,785000.0
15108,745000.0
6378,437000.0
16435,822600.0
18506,680000.0
6469,760000.0
17785,287500.0
6945,452000.0
12262,480000.0
4068,445000.0
16879,125000.0
21284,453000.0
20806,780000.0
8742,437500.0
7425,2580000.0
9989,458400.0
21527,459000.0
12132,299000.0
16019,541500.0
757,1310000.0
18421,230000.0
7865,942000.0
4571,362300.0
4591,390000.0
18762,424000.0
8190,500000.0
3710,640000.0
16654,808000.0
3189,537000.0
15746,182200.0
16547,185000.0
6364,215000.0
15416,1310000.0
1098,151000.0
7929,520000.0
8343,330000.0
17585,220000.0
16756,770000.0
14890,561000.0
19215,252500.0
12459,433500.0
19895,515000.0
11684,245000.0
20809,369946.0
15303,147000.0
6988,385000.0
1497,720000.0
3608,322500.0
11872,309500.0
8193,170000.0
16137,239950.0
9860,483000.0
2539,552500.0
13040,445500.0
3338,865000.0
17678,710000.0
16142,445000.0
14288,355000.0
10874,390000.0
7810,160000.0
20309,3000000.0
7198,630000.0
5948,725995.0
3888,695500.0
5812,775000.0
15339,780000.0
10285,166000.0
17898,401000.0
9004,685000.0
15637,910000.0
951,460500.0
1120,239000.0
9274,305000.0
8297,256500.0
11842,255000.0
16013,301950.0
2805,522000.0
10407,242500.0
13616,445000.0
1414,241000.0
4568,549900.0
11230,269950.0
19705,690000.0
13029,570000.0
2319,739500.0
4517,407000.0
4267,394900.0
10247,415000.0
16574,1300000.0
8520,215000.0
12450,815000.0
16339,201000.0
7128,1430000.0
7664,620000.0
16726,424000.0
18955,577000.0
12850,215150.0
7817,490000.0
2211,398000.0
2508,155000.0
2905,760000.0
5998,725000.0
10137,333500.0
7964,350000.0
7469,1030000.0
5951,731000.0
9263,465000.0
14245,760000.0
5237,397450.0
2790,828000.0
3398,309950.0
10373,695000.0
5888,295000.0
1436,907000.0
5624,350000.0
12256,350000.0
12853,280000.0
2858,929000.0
10665,300000.0
3567,277950.0
2741,388000.0
21507,579950.0
4136,1210000.0
13681,386500.0
171,272000.0
18895,734200.0
12712,340000.0
17175,993500.0
10015,808000.0
3997,645000.0
8197,269950.0
17869,379000.0
15423,990000.0
7391,695000.0
574,263500.0
3816,445000.0
10759,600000.0
17799,744000.0
5845,900000.0
9061,274000.0
15521,1050000.0
3846,265000.0
138,382500.0
14883,300000.0
11749,695000.0
9655,1090000.0
8074,280400.0
5178,220000.0
10370,490000.0
19557,541338.0
11169,595000.0
9235,931088.0
2967,855000.0
12744,425000.0
16202,315000.0
6519,393000.0
3781,149000.0
7988,259900.0
13621,353500.0
21235,505000.0
6876,272000.0
9517,282613.0
4276,450000.0
9927,352000.0
8309,725000.0
4337,242000.0
3404,1570000.0
3851,203000.0
1451,235867.0
12449,287500.0
11250,245700.0
3229,475000.0
11706,410000.0
11276,539000.0
8401,699000.0
6143,226000.0
3554,461000.0
7548,320000.0
9895,192500.0
11074,315000.0
2608,379000.0
17990,1320000.0
6059,525000.0
21565,625000.0
16042,367500.0
7591,539950.0
5748,387000.0
16459,269000.0
12597,1300000.0
17974,310000.0
2591,337500.0
11251,951000.0
8530,1210000.0
20200,1030000.0
8567,448000.0
2807,503000.0
2166,345000.0
12917,317000.0
17822,245000.0
15153,230000.0
3590,495000.0
21531,327000.0
5104,310000.0
16783,540000.0
15267,339999.0
6690,385000.0
17079,640000.0
8947,350000.0
9016,710800.0
7158,835000.0
9721,256000.0
17213,300000.0
16570,455000.0
19253,504500.0
12665,335000.0
17522,179900.0
11210,450000.0
20983,353500.0
8472,808100.0
17718,565000.0
20294,390000.0
17171,300000.0
7769,403500.0
738,1300000.0
2784,669000.0
6911,546000.0
3237,210000.0
14200,403000.0
16023,660000.0
14322,329950.0
14469,785000.0
10572,1060000.0
12976,300000.0
7,291850.0
5490,426500.0
17595,535000.0
10235,382500.0
5170,279950.0
4936,635000.0
19565,340768.0
18281,425000.0
16965,415000.0
17431,750000.0
17490,300000.0
8328,262000.0
14716,524500.0
6925,532000.0
9877,713000.0
18648,535000.0
18029,381500.0
7612,377000.0
14587,194000.0
13737,599950.0
12920,469000.0
16548,445000.0
13526,230000.0
13793,325000.0
1055,379000.0
10889,538000.0
17207,760000.0
18638,465000.0
4332,485000.0
6882,424950.0
19780,509900.0
9156,235750.0
21341,1070000.0
3267,507250.0
15523,402000.0
19217,205000.0
15723,255000.0
11412,950000.0
16332,480000.0
20268,345000.0
11642,415885.0
13919,339950.0
6674,535900.0
14571,984000.0
4694,354000.0
19351,660000.0
9968,342000.0
6363,263300.0
17546,879000.0
19244,168000.0
6135,259000.0
11978,566000.0
2192,265000.0
7157,305000.0
3850,756000.0
21471,579000.0
17038,326188.0
4557,185000.0
13035,870000.0
13030,174950.0
7947,153000.0
14904,989000.0
13277,272450.0
579,180000.0
6115,1450000.0
7764,276000.0
3290,257200.0
13409,379500.0
5060,1090000.0
5085,355000.0
6644,384900.0
2834,1320000.0
4174,790000.0
9729,518000.0
6215,253000.0
11832,770000.0
6125,517500.0
20993,882566.0
13761,610000.0
19672,349000.0
11365,507000.0
9903,1320000.0
4232,710000.0
14852,394500.0
12817,166000.0
14920,245000.0
10776,200000.0
12860,245000.0
5766,842000.0
19104,747500.0
20967,303210.0
1527,810000.0
8324,250000.0
9382,371000.0
10860,175000.0
7796,299500.0
18632,385000.0
19166,500000.0
19434,539000.0
11026,250000.0
8226,437000.0
20286,775950.0
18873,350000.0
21129,749995.0
3106,89950.0
5503,578000.0
13588,150000.0
18046,577000.0
4395,1150000.0
7811,650000.0
18505,695000.0
17798,592500.0
2339,545000.0
10340,465000.0
9554,650000.0
1941,284200.0
11205,1450000.0
17412,775000.0
10515,850000.0
14116,366000.0
9281,490000.0
11525,460000.0
17297,427500.0
3484,324950.0
7426,1600000.0
16150,314000.0
16797,336000.0
1242,880000.0
15353,650000.0
20921,510000.0
1326,1200000.0
12349,367950.0
14594,406000.0
13208,570000.0
739,233000.0
1735,189950.0
21098,1140000.0
7909,443750.0
21076,295000.0
8494,175000.0
372,530000.0
4492,327000.0
17015,275000.0
6405,529000.0
5360,775000.0
8251,787888.0
11776,957000.0
18482,340000.0
11591,820000.0
8409,225800.0
14683,690000.0
18009,980000.0
3143,181100.0
13594,495000.0
14371,476000.0
4000,282500.0
11270,270000.0
10277,583000.0
8607,540500.0
1198,254000.0
19161,534000.0
13605,310000.0
17627,507000.0
9403,270000.0
15693,480000.0
12308,290000.0
475,520000.0
5976,560000.0
10378,750000.0
20272,436472.0
17515,340000.0
14333,660000.0
299,267500.0
4725,379600.0
15997,392500.0
13957,600000.0
15829,518000.0
21092,520000.0
1142,687500.0
3370,700000.0
17025,670500.0
15401,1650000.0
6214,535000.0
20057,650000.0
4784,716100.0
7847,1000000.0
16589,225000.0
11520,610000.0
18909,716125.0
6131,325000.0
21442,504600.0
15256,457000.0
6665,870000.0
11522,192500.0
7032,667000.0
19861,427874.0
7946,920000.0
20933,379950.0
930,545000.0
2368,719000.0
17302,578550.0
19137,600600.0
8732,810000.0
19357,244000.0
19923,325000.0
266,285000.0
16725,554000.0
12213,1460000.0
20951,812000.0
1709,187500.0
11692,490000.0
3023,367000.0
10774,350000.0
235,1030000.0
3099,190000.0
9728,1650000.0
3873,410000.0
3048,517000.0
15424,278226.0
4685,556000.0
11322,700000.0
18376,230000.0
12187,1020000.0
20940,650000.0
18301,329000.0
17548,261590.0
20792,334888.0
16792,150000.0
16240,212000.0
7715,410000.0
12795,432000.0
4238,514000.0
11014,469000.0
9881,420000.0
18700,1160000.0
20672,485000.0
14132,645000.0
10319,500000.0
8473,236000.0
4514,260000.0
5747,565000.0
16785,554000.0
16206,261500.0
2732,700000.0
5188,678500.0
17493,665000.0
21489,1560000.0
11413,277700.0
9668,607500.0
12673,260000.0
10683,545000.0
14348,775000.0
20797,1330000.0
13190,1090000.0
15251,345000.0
19461,278000.0
14497,435000.0
8513,312000.0
5932,515000.0
6918,417500.0
8509,250000.0
5561,530000.0
12675,610000.0
14399,974350.0
10669,795000.0
8110,386000.0
20139,395000.0
12729,135000.0
2147,280950.0
14724,295950.0
9898,563000.0
8809,568000.0
11812,205000.0
18173,273500.0
20920,405000.0
18884,682000.0
9550,453000.0
10817,299000.0
19889,500000.0
16323,475000.0
7923,250000.0
11144,489900.0
17942,1210000.0
16621,705000.0
16989,500000.0
17486,115000.0
14009,380000.0
2033,464900.0
6080,330000.0
503,1200000.0
15187,542000.0
5424,290000.0
14695,383000.0
13541,252000.0
19949,268500.0
15652,500000.0
4316,485000.0
17444,463000.0
3309,296000.0
13475,200000.0
15959,608000.0
6567,366000.0
14495,295000.0
14023,257500.0
4584,268000.0
2893,180000.0
14186,1340000.0
9116,562000.0
19047,324950.0
8019,325000.0
4851,330000.0
19982,377000.0
19938,810000.0
17616,605004.0
15542,439950.0
1051,1050000.0
20123,309000.0
21067,439990.0
12148,601500.0
18708,183500.0
21361,403000.0
14882,667500.0
3194,401000.0
6032,550000.0
14330,362500.0
5589,463000.0
16331,670000.0
19431,1900000.0
9548,400000.0
10972,262500.0
9767,289275.0
10813,515700.0
5097,490000.0
17132,590000.0
16608,675000.0
2844,593500.0
14139,662500.0
13273,744000.0
135,199000.0
13487,372000.0
20022,455000.0
10666,269100.0
8652,255000.0
13296,335000.0
12314,925900.0
14166,525000.0
13263,905000.0
17759,546000.0
14332,321500.0
6172,769000.0
8671,690000.0
11569,422000.0
19564,794154.0
18321,475000.0
14747,537000.0
3836,173000.0
4614,291700.0
16576,568500.0
14244,295000.0
1639,835100.0
19760,408000.0
3085,280000.0
21487,735000.0
3386,895000.0
6852,270000.0
501,475000.0
12915,305240.0
997,189950.0
4122,480000.0
16867,353500.0
14850,575000.0
10119,285000.0
13436,495000.0
9551,235000.0
2023,719950.0
21398,557500.0
9180,139000.0
2312,1400000.0
13472,470000.0
11497,156000.0
14939,1500000.0
6761,319000.0
13229,559000.0
15226,370000.0
7735,305000.0
4498,618000.0
7539,317000.0
4872,849000.0
13295,340000.0
6728,380000.0
20068,809950.0
19462,351000.0
17311,739000.0
5926,377500.0
19676,325000.0
16307,420000.0
10128,800000.0
13962,420000.0
3331,340000.0
2649,980000.0
11759,545000.0
18997,736000.0
11191,471000.0
17235,640000.0
15296,622500.0
10618,338000.0
6896,250000.0
13773,549000.0
20567,749000.0
21483,850000.0
8289,340000.0
11511,625000.0
5134,700000.0
6440,474905.0
17042,550000.0
10615,892500.0
3016,485000.0
6048,150000.0
6879,400000.0
15364,382500.0
9191,250000.0
622,200000.0
19629,425000.0
15070,370000.0
14603,310000.0
17849,675000.0
4923,1050000.0
12493,485000.0
10229,485000.0
2250,340000.0
17167,400000.0
18728,489000.0
6704,549900.0
13502,215000.0
19266,781500.0
