,price
14544,200000.0
20541,452000.0
18479,570000.0
18494,353000.0
327,791500.0
7664,535000.0
19082,1380000.0
10872,635000.0
6024,1050000.0
7267,239000.0
4982,290256.0
8109,460000.0
10275,995000.0
10221,730000.0
88,335000.0
10049,965000.0
8439,305100.0
8318,645000.0
1788,685000.0
7656,279950.0
20299,300000.0
4230,235000.0
10360,500000.0
1572,415000.0
3485,436500.0
20515,590000.0
6590,1430000.0
8541,580000.0
1056,837700.0
10819,209000.0
1084,552500.0
8331,425000.0
18774,620000.0
9708,510000.0
9414,780000.0
7155,340000.0
14633,725126.0
4985,630000.0
15959,335000.0
18980,850000.0
1205,276900.0
13294,464000.0
1443,206135.0
5211,294700.0
2405,560000.0
12550,231500.0
7850,447000.0
1862,335000.0
19960,560000.0
9555,963990.0
8377,396675.0
12116,550000.0
19951,255900.0
13715,205000.0
6918,482500.0
15582,507000.0
11444,494500.0
11333,995000.0
2053,1740000.0
3458,350000.0
8525,275000.0
14999,269500.0
16168,85000.0
17213,390000.0
20258,375000.0
11218,835000.0
19043,2210000.0
7930,453000.0
16577,1780000.0
10247,375000.0
2859,435000.0
16058,250000.0
4186,660000.0
18529,650000.0
10574,475000.0
1870,1720000.0
13118,682000.0
9109,355000.0
14539,735000.0
8393,404000.0
2312,655000.0
10648,315000.0
4672,147500.0
9492,575000.0
3529,590000.0
13925,700000.0
3405,690000.0
3505,267000.0
3503,600000.0
19596,338800.0
3848,395000.0
17177,799000.0
221,390000.0
12430,319950.0
3502,712500.0
20208,460000.0
576,595000.0
11794,687500.0
10868,300000.0
12386,598780.0
12832,384200.0
15486,1190000.0
18819,342000.0
499,300000.0
8195,343000.0
10349,335000.0
12584,182700.0
9734,475000.0
10705,774000.0
5865,600000.0
11712,479000.0
7427,415000.0
14255,712000.0
6270,405000.0
10614,730000.0
10493,250000.0
10217,759950.0
3125,439000.0
5076,620000.0
14761,675000.0
2189,288350.0
5034,835000.0
9672,200000.0
8454,1180000.0
6320,530000.0
18404,400000.0
16667,299000.0
466,328500.0
4258,396000.0
59,650000.0
5350,569000.0
6846,240000.0
14883,524950.0
4037,654000.0
3971,523000.0
5168,307000.0
17106,825000.0
344,375000.0
19189,379900.0
4930,310000.0
16110,324900.0
7944,722800.0
16536,1480000.0
13593,365000.0
5550,235000.0
10194,370000.0
6369,715000.0
1632,440000.0
20364,397500.0
4783,330000.0
11010,213400.0
2876,765000.0
878,435000.0
3522,1290000.0
18732,299000.0
14578,759000.0
7873,635000.0
9352,1140000.0
20493,279950.0
12465,374950.0
15186,322000.0
2585,349950.0
14579,690000.0
1402,672500.0
14492,585000.0
664,802541.0
16200,418000.0
12556,749000.0
19167,962000.0
10612,178000.0
10418,711600.0
6532,780000.0
7337,395000.0
5528,550000.0
19442,307000.0
826,370500.0
14915,279000.0
8350,929950.0
200,470000.0
13077,229999.0
19459,424950.0
14490,724950.0
7969,267500.0
9598,563500.0
11687,218000.0
2946,490000.0
15593,1930000.0
20115,272000.0
5107,350000.0
898,390000.0
17204,900000.0
17636,250000.0
4192,318000.0
17766,622500.0
2351,3280000.0
1453,413000.0
11541,469500.0
2267,305000.0
13227,295000.0
5144,350000.0
4166,622000.0
7578,550000.0
8552,560000.0
16437,350000.0
12223,450000.0
1092,272000.0
14740,1150000.0
11726,471000.0
6864,284000.0
2534,257500.0
9189,380000.0
12822,1800000.0
17120,250000.0
16329,264950.0
11625,1260000.0
14196,168500.0
15361,500000.0
16685,650000.0
3498,200000.0
6790,415000.0
13442,539500.0
5572,265000.0
14798,314000.0
16215,829000.0
16450,370000.0
2041,800000.0
6143,582500.0
14550,267000.0
16412,465000.0
5910,589950.0
14071,260000.0
17253,623000.0
13796,400000.0
7899,275000.0
15598,780500.0
2703,963990.0
6301,565000.0
14851,476000.0
18412,720000.0
8929,480000.0
16340,315000.0
2084,306000.0
10508,475000.0
13487,790000.0
3246,144975.0
16178,280000.0
6547,292000.0
19977,379900.0
6097,250000.0
11550,850000.0
14338,379950.0
9658,950000.0
9722,499000.0
1215,530000.0
14454,510000.0
17527,645000.0
17507,315000.0
6706,565000.0
3353,195000.0
13484,975000.0
8765,565000.0
12752,658500.0
3623,220000.0
1282,430000.0
12540,787500.0
14061,415000.0
5135,285000.0
11756,400000.0
20370,989990.0
12598,435000.0
17033,407193.0
3233,418000.0
15607,450000.0
6049,273000.0
5514,555000.0
17254,477000.0
9698,439000.0
17493,380000.0
3474,464000.0
16900,1560000.0
3702,1080000.0
15080,383900.0
6281,941000.0
9489,670000.0
1534,327500.0
10475,265000.0
15363,899950.0
6340,280000.0
10337,705000.0
13784,615000.0
12537,248500.0
2247,328000.0
12295,485000.0
8704,350000.0
5513,1100000.0
4591,275000.0
9558,290000.0
9994,1200000.0
5923,425000.0
8622,449000.0
3634,440000.0
13139,230000.0
11868,481015.0
14306,713414.0
5351,735000.0
9483,306000.0
8161,525000.0
12525,250000.0
4336,535000.0
19785,950000.0
6836,1650000.0
3492,406500.0
9226,788000.0
13850,480000.0
16936,1220000.0
12570,270000.0
11830,650000.0
12888,529950.0
14710,336600.0
16159,763000.0
2754,425000.0
5194,575000.0
4159,330000.0
16786,335000.0
19054,349500.0
10639,850000.0
15362,865000.0
14920,319000.0
1258,375000.0
6316,557500.0
12912,690000.0
14543,229000.0
17958,260000.0
273,170000.0
8637,725000.0
11183,400000.0
2090,270000.0
6224,550000.0
4338,312000.0
18517,266490.0
7576,323000.0
2554,840000.0
8344,312000.0
14540,537000.0
6817,647000.0
4600,745000.0
7203,1300000.0
18356,560000.0
16479,269950.0
15521,399000.0
10838,1230000.0
20618,669000.0
12162,677915.0
7495,174000.0
3000,765000.0
5702,415000.0
17796,325000.0
8632,399950.0
9016,245500.0
8726,349950.0
18932,373000.0
18004,299500.0
11427,330000.0
18161,322500.0
8612,370000.0
8513,350000.0
14469,790100.0
5165,445000.0
12969,1140000.0
6242,1290000.0
13601,550120.0
16513,469000.0
2608,326500.0
19782,482500.0
257,425000.0
15051,750000.0
20246,490000.0
10968,490000.0
20442,486940.0
2766,249000.0
7547,280000.0
11498,280500.0
13334,191000.0
15280,449000.0
18323,90000.0
15798,1350000.0
9674,455000.0
1743,450000.0
12218,2540000.0
15661,290000.0
19058,425000.0
11920,749950.0
15739,185000.0
11858,432500.0
15267,572000.0
20290,888990.0
7321,1700000.0
19161,932990.0
2266,618000.0
20006,386380.0
10302,452500.0
18358,579000.0
16597,280000.0
19373,555000.0
6526,277000.0
6039,668000.0
15473,325000.0
2950,365000.0
16107,245000.0
11578,437000.0
6415,639500.0
103,290000.0
13924,725000.0
6478,455000.0
6087,751750.0
20778,402000.0
9317,359950.0
6543,480000.0
9315,430000.0
7286,1050000.0
11833,225000.0
18220,310000.0
16316,725000.0
7662,2900000.0
2265,1190000.0
12425,430000.0
5598,535000.0
18708,465000.0
4918,422500.0
6699,390000.0
13688,538250.0
3481,218450.0
20562,272000.0
18565,935000.0
4678,325000.0
17604,605000.0
7411,765000.0
57,951000.0
6444,215000.0
7908,665000.0
17962,365650.0
17102,500000.0
8715,580000.0
7168,935100.0
10690,314500.0
13225,431000.0
16565,224400.0
12241,410000.0
7655,537000.0
14307,245000.0
17118,295000.0
6421,750000.0
379,345000.0
17787,319000.0
15574,587000.0
14660,1950000.0
18005,460000.0
4034,875000.0
5990,792000.0
5160,766950.0
4199,499950.0
7504,855000.0
20556,499990.0
7451,250000.0
20051,603000.0
20203,457000.0
9619,280000.0
2617,390000.0
10958,442500.0
3023,580000.0
7101,279900.0
3128,1210000.0
18725,608000.0
4417,851000.0
14980,680000.0
11734,305000.0
4904,823000.0
3860,760750.0
6279,250800.0
8870,698000.0
11662,605000.0
11750,310000.0
17061,230000.0
15258,259500.0
11057,630000.0
16182,1360000.0
3794,550000.0
467,849950.0
6670,465000.0
6051,530000.0
18507,163000.0
8985,560000.0
17293,335000.0
10925,402300.0
5817,575000.0
5888,320000.0
7936,688000.0
17670,475000.0
14485,217000.0
11506,900000.0
2301,449950.0
13315,289000.0
14965,619850.0
10495,213950.0
3668,475000.0
17663,330000.0
4556,233500.0
6844,289000.0
17538,292000.0
18822,279950.0
10261,925000.0
15655,475000.0
3,604000.0
2028,490000.0
7294,300000.0
8395,557800.0
11386,1280000.0
15914,470000.0
17566,725000.0
20015,554000.0
11226,275000.0
14952,405000.0
12650,452000.0
19502,370228.0
5019,368000.0
17700,518000.0
11443,289000.0
4032,581000.0
20270,492000.0
10389,200000.0
3901,465000.0
3208,265000.0
9391,669000.0
12169,313999.0
42,685000.0
19953,580000.0
9143,600000.0
3958,661000.0
16991,600000.0
795,287500.0
14970,330000.0
11945,1120000.0
8396,571000.0
5477,725000.0
8136,245000.0
15101,797000.0
16033,249000.0
20471,415000.0
5937,610000.0
14185,460000.0
6946,260000.0
9010,334950.0
12291,325000.0
3350,568000.0
9358,260750.0
6138,670000.0
13548,450000.0
46,785000.0
20733,436952.0
12385,235000.0
13660,868500.0
8099,408000.0
16382,240000.0
19173,388000.0
12068,475000.0
14008,415000.0
14751,684680.0
9119,546940.0
18310,640000.0
11678,257000.0
11067,354000.0
9052,215000.0
13163,384205.0
19806,290000.0
8660,750000.0
2602,610000.0
12459,312000.0
19163,949990.0
11811,265500.0
10812,591000.0
5516,289950.0
10336,420000.0
19774,366750.0
12933,348000.0
19629,3200000.0
2319,810000.0
19717,342000.0
8332,665000.0
9159,165000.0
4496,758000.0
18749,133400.0
19003,650000.0
9755,255000.0
708,403000.0
819,512000.0
2724,450000.0
7524,245000.0
1822,1580000.0
7782,550000.0
19021,405000.0
14803,358000.0
10125,405000.0
1722,686000.0
18383,385000.0
20094,660000.0
17112,479000.0
3002,524000.0
12063,585000.0
17748,280000.0
10663,494950.0
14598,485000.0
11936,305000.0
3921,905000.0
4788,825000.0
644,331000.0
10870,575000.0
20356,255000.0
9254,165000.0
17590,542500.0
7975,329000.0
7955,220000.0
13267,440000.0
10498,310000.0
16463,173250.0
7672,280000.0
11955,357000.0
14281,390000.0
2133,564500.0
16926,710000.0
5948,382000.0
13008,611000.0
17812,630000.0
16418,580000.0
16496,314000.0
4104,858000.0
19886,1240000.0
11266,530000.0
1430,514000.0
4139,535000.0
11741,700000.0
16710,305000.0
19196,484950.0
15326,205000.0
11355,250000.0
17387,525000.0
3572,360000.0
4546,248500.0
2519,210000.0
2326,580000.0
13610,562100.0
18233,265000.0
7097,775000.0
11670,597000.0
16918,339900.0
11921,190000.0
19518,551000.0
14250,299000.0
457,1200000.0
7330,548000.0
9397,255000.0
17788,390000.0
9242,300000.0
20546,288790.0
3509,335000.0
7667,545000.0
20803,610000.0
6517,432000.0
15531,270000.0
16203,208000.0
16464,414050.0
2117,585000.0
20064,478000.0
668,396000.0
1162,525000.0
10537,110700.0
2862,430000.0
18299,185000.0
16267,607500.0
14738,340000.0
16621,240000.0
431,350000.0
10354,392000.0
19405,700000.0
15113,292000.0
16135,430000.0
9690,330000.0
2622,649000.0
14003,349990.0
7468,340000.0
7228,359000.0
20507,477000.0
3947,198500.0
6769,225000.0
4699,250000.0
20827,1450000.0
5081,288000.0
16108,355500.0
18986,880000.0
315,232000.0
11659,404500.0
11585,738000.0
5035,760000.0
18503,791000.0
1419,515000.0
3226,490000.0
18443,495000.0
2915,565000.0
17090,315000.0
14233,424000.0
18831,305000.0
13112,635000.0
12885,435010.0
17978,530000.0
16383,240000.0
16308,1200000.0
2698,401000.0
6619,195000.0
6926,436500.0
293,576000.0
20909,400000.0
19985,914154.0
17178,160000.0
11091,497000.0
10599,868000.0
20741,494995.0
907,253000.0
18567,328000.0
12078,705000.0
13369,339100.0
20192,639983.0
14887,635000.0
1994,1200000.0
1704,305000.0
13104,311000.0
14938,290000.0
13308,216000.0
977,540000.0
1873,930000.0
17125,364900.0
15714,255000.0
621,595000.0
3011,990000.0
4128,1190000.0
18178,1700000.0
17236,206000.0
1153,357000.0
8537,1410000.0
11354,391000.0
586,443500.0
19814,920000.0
11520,559500.0
18014,559950.0
13755,517500.0
6070,550000.0
13582,240000.0
10117,290000.0
16155,637000.0
14979,560000.0
8358,760000.0
20859,747450.0
16919,275000.0
15704,216500.0
5314,309000.0
10620,349000.0
852,720000.0
3334,535000.0
17352,552000.0
6332,410000.0
12777,243800.0
1339,325000.0
10803,750000.0
14726,603000.0
7290,165000.0
18205,555000.0
15393,239000.0
7638,329000.0
736,565000.0
15865,330000.0
18262,232603.0
10413,998000.0
8413,348000.0
450,359500.0
12008,595000.0
3323,508500.0
11429,400000.0
5031,299000.0
18637,495000.0
3615,367777.0
20136,415000.0
13697,368000.0
14024,171500.0
8126,1110000.0
13265,339995.0
13365,540000.0
1144,235000.0
8729,225000.0
13806,428000.0
8785,883000.0
1237,270000.0
6810,225000.0
11879,345000.0
4197,1150000.0
16296,465000.0
9129,300000.0
9453,216500.0
41,861990.0
12539,525000.0
5245,270000.0
19751,920000.0
18563,345600.0
11369,1850000.0
18926,323000.0
6206,330000.0
2034,339900.0
1123,1750000.0
6068,275000.0
9693,585000.0
15035,295000.0
18961,235000.0
18532,435500.0
16508,132825.0
10477,590000.0
1347,292000.0
7132,450000.0
8694,790000.0
2579,312000.0
18514,276000.0
2714,459950.0
8506,1050000.0
17695,405000.0
9966,365000.0
15544,1220000.0
90,1100000.0
14718,645000.0
35,550000.0
8618,214000.0
7858,1510000.0
12520,690500.0
4525,333000.0
4400,319000.0
13338,220000.0
705,985000.0
2207,260000.0
20817,1870000.0
16124,775000.0
13170,820000.0
12938,740000.0
17241,600000.0
4202,221000.0
4832,702500.0
14413,455000.0
10753,460000.0
15073,625000.0
8739,505500.0
10462,653750.0
6056,485000.0
6428,442500.0
2893,524000.0
19411,633000.0
19837,560000.0
2002,800000.0
9530,332500.0
5217,798000.0
8193,330000.0
9507,890000.0
5998,335000.0
8174,140000.0
10399,379750.0
4191,1140000.0
3576,775000.0
5709,235000.0
6258,442500.0
19501,995000.0
5203,375000.0
3277,390000.0
7499,407450.0
14068,557500.0
6872,304700.0
18092,788000.0
20315,782900.0
1866,240000.0
2221,993000.0
4450,1160000.0
3050,410000.0
13360,549000.0
4285,390000.0
8187,563000.0
651,664000.0
15603,323000.0
13426,575000.0
5277,111300.0
17132,633000.0
5414,2400000.0
12566,490000.0
4411,363750.0
13811,622500.0
11289,500000.0
17725,243950.0
13177,390500.0
13343,320000.0
12521,245560.0
17,189000.0
11341,700000.0
20756,749950.0
3922,382450.0
7163,339950.0
5900,704111.0
6603,1000000.0
17037,337000.0
14944,254500.0
13297,358000.0
14853,287000.0
11307,250000.0
13533,190000.0
12055,800000.0
647,290000.0
5354,465425.0
5687,234900.0
17579,791000.0
1321,830000.0
14744,1400000.0
18307,1190000.0
1905,562500.0
5474,575000.0
20363,549950.0
9289,390000.0
14961,335000.0
16968,768000.0
13649,675000.0
3694,615000.0
16582,1300000.0
9577,775000.0
1429,884744.0
12324,429000.0
20091,563500.0
217,279950.0
17652,464000.0
11900,518000.0
19302,570000.0
1396,352500.0
20757,239950.0
13186,469900.0
14177,320000.0
9482,372000.0
1739,415000.0
4625,567000.0
11872,1650000.0
10231,373000.0
19783,820000.0
13134,260000.0
5000,650000.0
19366,459000.0
4160,480000.0
7571,299950.0
11450,500000.0
14829,497500.0
17722,579950.0
16025,340000.0
4388,477000.0
1187,360000.0
5225,665000.0
18275,391265.0
891,255000.0
18371,370000.0
17865,83000.0
20122,536000.0
6712,319990.0
1838,400000.0
10460,458000.0
11698,222000.0
4003,628000.0
10277,400000.0
5764,509007.0
4449,419000.0
387,378750.0
3211,626000.0
8568,843500.0
15019,575000.0
4572,405000.0
1035,505000.0
20289,950000.0
13164,180000.0
2448,465000.0
841,469950.0
8048,358000.0
3941,269950.0
4252,1340000.0
5863,237000.0
13110,715000.0
12554,467100.0
20569,440000.0
15458,447000.0
17544,475000.0
14261,446000.0
6880,519900.0
6293,760000.0
10294,304500.0
4580,310000.0
15844,250000.0
140,527700.0
10087,400000.0
6084,430000.0
9565,400000.0
14187,935000.0
17763,337000.0
14078,350000.0
2065,670950.0
5022,250000.0
5286,985000.0
1444,300000.0
3776,239000.0
1372,350000.0
2753,450000.0
278,467000.0
12747,470000.0
8642,235000.0
12591,320000.0
3806,502000.0
513,270500.0
4404,640000.0
4936,540000.0
15999,293000.0
13813,105000.0
12514,440000.0
2380,858000.0
15141,475000.0
5348,600000.0
11376,260000.0
18614,435000.0
5589,699950.0
19009,1260000.0
14228,998000.0
4309,702000.0
10895,514000.0
9801,985000.0
10959,1080000.0
4741,369000.0
6308,775000.0
13701,275000.0
7007,659500.0
11251,491000.0
20264,605000.0
2403,195000.0
17383,437000.0
14408,251000.0
3396,495800.0
9728,965000.0
20161,925000.0
2935,716000.0
7827,163250.0
8197,945000.0
17463,314000.0
12462,315000.0
11058,340000.0
4767,278000.0
8468,235000.0
1705,210000.0
12283,460000.0
2851,999000.0
13278,1020000.0
476,232000.0
17571,262500.0
7609,205000.0
9805,900000.0
16871,337000.0
11522,1130000.0
14658,169000.0
3948,350000.0
5466,689000.0
3375,535000.0
14618,299000.0
5570,225000.0
14322,410000.0
5215,215000.0
12552,545000.0
970,270000.0
13207,785000.0
14625,745000.0
6162,437000.0
15907,822600.0
17914,680000.0
6252,760000.0
17224,287500.0
6715,452000.0
11860,480000.0
3912,445000.0
16338,125000.0
20609,453000.0
20141,780000.0
8451,437500.0
7177,2580000.0
9651,458400.0
20845,459000.0
11731,299000.0
15505,541500.0
733,1310000.0
17835,230000.0
7603,942000.0
4401,362300.0
4420,390000.0
18165,424000.0
7916,500000.0
3570,640000.0
16122,808000.0
3068,537000.0
15239,182200.0
16016,185000.0
6149,215000.0
14922,1310000.0
1065,151000.0
7665,520000.0
8064,330000.0
17026,220000.0
16222,770000.0
14416,561000.0
18602,252500.0
12047,433500.0
19259,515000.0
11301,245000.0
20144,369946.0
14814,147000.0
6757,385000.0
1441,720000.0
3473,322500.0
11480,309500.0
7918,170000.0
15620,239950.0
9526,483000.0
2444,552500.0
12614,445500.0
3210,865000.0
17117,710000.0
15625,445000.0
13829,355000.0
10519,390000.0
7552,160000.0
19659,3000000.0
6958,630000.0
5743,725995.0
3739,695500.0
5610,775000.0
14847,780000.0
9942,166000.0
17333,401000.0
8710,685000.0
15135,910000.0
921,460500.0
1086,239000.0
8966,305000.0
8018,256500.0
11451,255000.0
15499,301950.0
2699,522000.0
10063,242500.0
13176,445000.0
1362,241000.0
4398,549900.0
10864,269950.0
19078,690000.0
12603,570000.0
2232,739500.0
4347,407000.0
4101,394900.0
9905,415000.0
16043,1300000.0
8238,215000.0
12038,815000.0
15814,201000.0
6892,1430000.0
7409,620000.0
16192,424000.0
18353,577000.0
12429,215150.0
7559,490000.0
2129,398000.0
2414,155000.0
2794,760000.0
5792,725000.0
9796,333500.0
7700,350000.0
7221,1030000.0
5746,731000.0
8956,465000.0
13788,760000.0
5048,397450.0
2684,828000.0
3268,309950.0
10029,695000.0
5683,295000.0
1383,907000.0
5426,350000.0
11854,350000.0
12432,280000.0
2748,929000.0
10315,300000.0
3434,277950.0
2635,388000.0
20825,579950.0
3978,1210000.0
13240,386500.0
169,272000.0
18294,734200.0
12294,340000.0
16628,993500.0
9675,808000.0
3844,645000.0
7922,269950.0
17306,379000.0
14929,990000.0
7144,695000.0
553,263500.0
3669,445000.0
10408,600000.0
17238,744000.0
5642,900000.0
8766,274000.0
15024,1050000.0
3699,265000.0
137,382500.0
14410,300000.0
11361,695000.0
9332,1090000.0
7806,280400.0
4991,220000.0
10026,490000.0
18933,541338.0
10804,595000.0
8932,931088.0
2856,855000.0
12326,425000.0
15684,315000.0
6298,393000.0
3635,149000.0
7722,259900.0
13181,353500.0
20561,505000.0
6647,272000.0
9201,282613.0
4110,450000.0
9592,352000.0
8030,725000.0
4170,242000.0
3274,1570000.0
3704,203000.0
1397,235867.0
12037,287500.0
10882,245700.0
3106,475000.0
11323,410000.0
10907,539000.0
8121,699000.0
5933,226000.0
3421,461000.0
7298,320000.0
9560,192500.0
10712,315000.0
2512,379000.0
17422,1320000.0
5852,525000.0
20881,625000.0
15527,367500.0
7341,539950.0
5548,387000.0
15931,269000.0
12179,1300000.0
17407,310000.0
2495,337500.0
10883,951000.0
8248,1210000.0
19556,1030000.0
8284,448000.0
2701,503000.0
2085,345000.0
12492,317000.0
17261,245000.0
14667,230000.0
3455,495000.0
20849,327000.0
4921,310000.0
16248,540000.0
14778,339999.0
6466,385000.0
16534,640000.0
8654,350000.0
8722,710800.0
6920,835000.0
9396,256000.0
16665,300000.0
16039,455000.0
18638,504500.0
12247,335000.0
16963,179900.0
10845,450000.0
20313,353500.0
8191,808100.0
17157,565000.0
19644,390000.0
16624,300000.0
7511,403500.0
714,1300000.0
2678,669000.0
6682,546000.0
3113,210000.0
13745,403000.0
15509,660000.0
13863,329950.0
14006,785000.0
10223,1060000.0
12551,300000.0
6,291850.0
5293,426500.0
17035,535000.0
9893,382500.0
4983,279950.0
4755,635000.0
18941,340768.0
17701,425000.0
16423,415000.0
16876,750000.0
16932,300000.0
8049,262000.0
14245,524500.0
6695,532000.0
9543,713000.0
18055,535000.0
17458,381500.0
7361,377000.0
14121,194000.0
13293,599950.0
12495,469000.0
16017,445000.0
13086,230000.0
13348,325000.0
1023,379000.0
10534,538000.0
16659,760000.0
18046,465000.0
4165,485000.0
6653,424950.0
19148,509900.0
8854,235750.0
20664,1070000.0
3142,507250.0
15026,402000.0
18604,205000.0
15217,255000.0
11040,950000.0
15807,480000.0
19618,345000.0
11262,415885.0
13471,339950.0
6451,535900.0
14105,984000.0
4518,354000.0
18731,660000.0
9630,342000.0
6148,263300.0
16987,879000.0
18630,168000.0
5925,259000.0
11583,566000.0
2111,265000.0
6919,305000.0
3703,756000.0
20793,579000.0
16494,326188.0
4387,185000.0
12609,870000.0
12604,174950.0
7683,153000.0
14429,989000.0
12845,272450.0
558,180000.0
5905,1450000.0
7506,276000.0
3165,257200.0
12973,379500.0
4877,1090000.0
4902,355000.0
6422,384900.0
2727,1320000.0
4015,790000.0
9403,518000.0
6003,253000.0
11441,770000.0
5915,517500.0
20323,882566.0
13317,610000.0
19046,349000.0
10995,507000.0
9568,1320000.0
4069,710000.0
14379,394500.0
12396,166000.0
14445,245000.0
10424,200000.0
12437,245000.0
5564,842000.0
18495,747500.0
20298,303210.0
1470,810000.0
8045,250000.0
9071,371000.0
10505,175000.0
7538,299500.0
18040,385000.0
18556,500000.0
18812,539000.0
10665,250000.0
7949,437000.0
19636,775950.0
18272,350000.0
20457,749995.0
2988,89950.0
5305,578000.0
13148,150000.0
17473,577000.0
4226,1150000.0
7553,650000.0
17913,695000.0
17237,592500.0
2252,545000.0
9997,465000.0
9237,650000.0
1869,284200.0
10840,1450000.0
16857,775000.0
10168,850000.0
13662,366000.0
8973,490000.0
11149,460000.0
16746,427500.0
3354,324950.0
7178,1600000.0
15633,314000.0
16261,336000.0
1199,880000.0
14861,650000.0
20253,510000.0
1277,1200000.0
11942,367950.0
14128,406000.0
12776,570000.0
715,233000.0
1670,189950.0
20426,1140000.0
7646,443750.0
20404,295000.0
8213,175000.0
361,530000.0
4322,327000.0
16471,275000.0
6188,529000.0
5170,775000.0
7974,787888.0
11387,957000.0
17891,340000.0
11213,820000.0
8129,225800.0
14213,690000.0
17439,980000.0
3024,181100.0
13154,495000.0
13912,476000.0
3847,282500.0
10902,270000.0
9934,583000.0
8323,540500.0
1157,254000.0
18551,534000.0
13165,310000.0
17067,507000.0
9092,270000.0
15189,480000.0
11903,290000.0
460,520000.0
5770,560000.0
10034,750000.0
19622,436472.0
16956,340000.0
13874,660000.0
291,267500.0
4547,379600.0
15484,392500.0
13508,600000.0
15319,518000.0
20420,520000.0
1106,687500.0
3242,700000.0
16481,670500.0
14907,1650000.0
6002,535000.0
19417,650000.0
4605,716100.0
7585,1000000.0
16057,225000.0
11144,610000.0
18308,716125.0
5921,325000.0
20764,504600.0
14767,457000.0
6442,870000.0
11146,192500.0
6798,667000.0
19225,427874.0
7682,920000.0
20265,379950.0
900,545000.0
2279,719000.0
16751,578550.0
18527,600600.0
8441,810000.0
18737,244000.0
19286,325000.0
259,285000.0
16191,554000.0
11812,1460000.0
20282,812000.0
1647,187500.0
11309,490000.0
2910,367000.0
10423,350000.0
230,1030000.0
2981,190000.0
9402,1650000.0
3725,410000.0
2932,517000.0
14930,278226.0
4510,556000.0
10953,700000.0
17793,230000.0
11786,1020000.0
20272,650000.0
17719,329000.0
16989,261590.0
20127,334888.0
16256,150000.0
15720,212000.0
7458,410000.0
12375,432000.0
4074,514000.0
10653,469000.0
9547,420000.0
18105,1160000.0
20007,485000.0
13678,645000.0
9976,500000.0
8192,236000.0
4344,260000.0
5547,565000.0
16250,554000.0
15687,261500.0
2626,700000.0
5001,678500.0
16935,665000.0
20809,1560000.0
11041,277700.0
9345,607500.0
12255,260000.0
10333,545000.0
13889,775000.0
20132,1330000.0
12758,1090000.0
14762,345000.0
18838,278000.0
14034,435000.0
8231,312000.0
5727,515000.0
6689,417500.0
8227,250000.0
5363,530000.0
12257,610000.0
13938,974350.0
10319,795000.0
7840,386000.0
19495,395000.0
12311,135000.0
2066,280950.0
14253,295950.0
9563,563000.0
8517,568000.0
11423,205000.0
17596,273500.0
20252,405000.0
18283,682000.0
9233,453000.0
10463,299000.0
19253,500000.0
15800,475000.0
7660,250000.0
10780,489900.0
17377,1210000.0
16089,705000.0
16445,500000.0
16928,115000.0
13559,380000.0
1957,464900.0
5871,330000.0
487,1200000.0
14701,542000.0
5230,290000.0
14224,383000.0
13101,252000.0
19311,268500.0
15150,500000.0
4149,485000.0
16888,463000.0
3184,296000.0
13037,200000.0
15446,608000.0
6346,366000.0
14032,295000.0
13572,257500.0
4413,268000.0
2783,180000.0
13732,1340000.0
8816,562000.0
18441,324950.0
7752,325000.0
4671,330000.0
19344,377000.0
19301,810000.0
17056,605004.0
15044,439950.0
1020,1050000.0
19480,309000.0
20396,439990.0
11747,601500.0
18113,183500.0
20683,403000.0
14409,667500.0
3073,401000.0
5826,550000.0
13871,362500.0
5391,463000.0
15806,670000.0
18809,1900000.0
9231,400000.0
10613,262500.0
9440,289275.0
10459,515700.0
4914,490000.0
16586,590000.0
16076,675000.0
2736,593500.0
13685,662500.0
12841,744000.0
134,199000.0
13048,372000.0
19382,455000.0
10316,269100.0
8364,255000.0
12864,335000.0
11909,925900.0
13712,525000.0
12831,905000.0
17198,546000.0
13873,321500.0
5960,769000.0
8383,690000.0
11192,422000.0
18940,794154.0
17738,475000.0
14276,537000.0
3689,173000.0
4442,291700.0
16045,568500.0
13787,295000.0
1579,835100.0
19131,408000.0
2968,280000.0
20807,735000.0
3256,895000.0
6625,270000.0
485,475000.0
12490,305240.0
967,189950.0
3964,480000.0
16327,353500.0
14378,575000.0
9778,285000.0
13000,495000.0
9234,235000.0
1947,719950.0
20720,557500.0
8878,139000.0
2225,1400000.0
13034,470000.0
11121,156000.0
14464,1500000.0
6536,319000.0
12797,559000.0
14739,370000.0
7477,305000.0
4328,618000.0
7289,317000.0
4691,849000.0
12863,340000.0
6504,380000.0
19428,809950.0
18839,351000.0
16760,739000.0
5721,377500.0
19050,325000.0
15784,420000.0
9787,800000.0
13513,420000.0
3204,340000.0
2549,980000.0
11370,545000.0
18392,736000.0
10826,471000.0
16686,640000.0
14807,622500.0
10268,338000.0
6667,250000.0
13328,549000.0
19905,749000.0
20804,850000.0
8010,340000.0
11135,625000.0
4949,700000.0
6223,474905.0
16498,550000.0
10265,892500.0
2904,485000.0
5841,150000.0
6650,400000.0
14872,382500.0
8889,250000.0
601,200000.0
19005,425000.0
14588,370000.0
14137,310000.0
17287,675000.0
4742,1050000.0
12081,485000.0
9887,485000.0
2167,340000.0
16620,400000.0
18131,489000.0
6480,549900.0
13063,215000.0
18650,781500.0
